NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
"Dzeramais ūdens Mangaļi Vitafruit ābolu un cidoniju 1,5l",12.0,0,0,3,3,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363747_PCE_LV",Dzērieni,1.65
"Bezalkoholiskais dzēriens Rose Lemonade 0,33l",39.0,0,0,9.4,9.2,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1364690_PCE_LV",Dzērieni,0.99
Sīrups Very Berry cidoniju 0.5l,185.9,0.1,0,43.5,39.2,0.1,0,8.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_158057_PCE_LV",Dzērieni,4.49
Sīrups I Love Eco zemeņu 500ml,38.2,0.5,0.5,7.6,7.6,0,0,9.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_141216_PCE_LV",Dzērieni,4.79
Nektārs Cido plūmju 1l,48.8,0,0,12,12,0,0,2.15,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_117668_PCE_LV",Dzērieni,2.15
"Gāzēts dzēriens Pepsi Cola 1,5l",43.5,0,0,11,11,0,0,1.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360378_PCE_LV",Dzērieni,2.29
Ūdens Amrita ar minerālvielām gāzēts 1l,0.0,0,0,0,0,0,0.4,1.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1357469_PCE_LV",Dzērieni,1.69
Imunitātes deva SUN365 ar ingveru 60g,36.1,0,0,8.6,7.6,0.5,0,33.17,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_932720_PCE_LV",Dzērieni,1.99
"Gāzētais dzēriens Coca Cola Zero ar saldinātāju 0,33l",0.5,0,0,0.1,0,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1373207_PCE_LV",Dzērieni,0.99
"Ūdens Oshee vitaminizēts minerals 0,555l",85.1,20,0,4.8,4.8,0,0,2.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363995_PCE_LV",Dzērieni,1.59
"Sula Selection by Rimi bumbieru, ābolu 1l",65.0,0.3,0.1,14,10.8,0.3,0,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807949_PCE_LV",Dzērieni,2.99
"Sporta dzēriens Vitamin Performance Detox 0,75l",16.0,0,0,3.7,3.7,0,0,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1364499_PCE_LV",Dzērieni,1.49
"Gāzēts dzēriens Sprite 0,33l",42.1,0,0,10.2,10.2,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367109_PCE_LV",Dzērieni,0.99
"Alus Tērvete bezalkoholiskais 0,5l",33.5,4,0,0,7.5,0.6,0,2.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1365869_PCE_LV",Dzērieni,1.39
Sīrups I Love Eco plūškoka ziedu 500ml,33.5,0.5,0.5,7,7,0,0,9.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_141228_PCE_LV",Dzērieni,4.79
"Ledus tēja Cido ar zaļās tējas ekstraktu un persiku garšu 1,5l",36.6,0,0,9,9,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1353520_PCE_LV",Dzērieni,1.65
"Sula Very Berry Dabīgā Dzērveņu 0,33l",40.4,1,0,5.9,3.2,0.1,1,12.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358670_PCE_LV",Dzērieni,3.99
"Sīrups Very Berry dzērveņu 0,5l",218.5,0,0,52.7,0,0.1,0,8.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_158058_PCE_LV",Dzērieni,4.49
Gāzēts dzēriens Coca Cola 1l,43.0,0,0,10.6,10.6,0,0,1.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360568_PCE_LV",Dzērieni,1.89
"Gāzēts dzēriens Pepsi Laims 1,5l",1.0,0,0,0.1,0,0.1,0,1.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1365647_PCE_LV",Dzērieni,2.29
"Bezalkoholiskais dzirkstošais rozā vīns Torley 0,75l",32.5,0.5,0.1,7.5,7.5,0.5,0,7.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1354130_PCE_LV",Dzērieni,5.69
"Ūdens Oshee vitaminizēts magnesium + B6 0,555l",82.9,20,0,4.5,4.5,0,0,2.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363993_PCE_LV",Dzērieni,1.59
Sulas dzēriens Gutta Max mango zemeņu 2l,49.0,0,0,12,12,0,0,1.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_160975_PCE_LV",Dzērieni,3.79
"Dzēriens Iļģuciema Veselības 1,5l",59.0,0,0,7.7,5.6,0.1,0,1.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_123491_PCE_LV",Dzērieni,2.19
Sula ābolu granātābolu un aveņu 100% ar dzelzi 1l,40.9,0.5,0.1,9.2,8.8,0.5,0,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1364685_PCE_LV",Dzērieni,2.99
"Organiska bērzu sula Sip Sap tīra 0,33l",3.3,0,0,0.8,0.7,0,0,7.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360239_PCE_LV",Dzērieni,2.49
"Organiska bērzu sula Sip Sap ar piparmētras garšu 0,33l",20.1,0,0,5,4.8,0,0,7.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360260_PCE_LV",Dzērieni,2.49
Gāzēts dzēriens Schweppes Tangerine 1l,42.1,0,0,10.1,10.1,0,0,2.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367124_PCE_LV",Dzērieni,2.29
Gāzēts dzēriens Schweppes Bitter Lemon 1l,38.7,0,0,9.1,9.1,0,0,2.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367125_PCE_LV",Dzērieni,2.29
Sīrups Rimi Smart ķiršu 1l,278.0,0,0,68.5,68.5,0,0,1.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814759_PCE_LV",Dzērieni,1.35
"Gāzēts dzēriens Pepsi Max ar saldinātāju 0,33l",0.5,0,0,0.1,0,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360355_PCE_LV",Dzērieni,0.99
"Dzeramais ūdens Rimi ar citronu garšu, negāzēts 1,5l",20.1,0,0,4.5,4.5,0,0,0.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360007_PCE_LV",Dzērieni,1.35
"Bezalkoholisks gāzēts dzēriens Mežezers Spritz apelsīnu 0,75l",41.1,0,0,10.2,10.2,0,0,6.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1007504_PCE_LV",Dzērieni,4.79
Sīrups Rimi ķiršu 320ml,340.1,0,0,84,74,0,0,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810096_PCE_LV",Dzērieni,3.19
"Dzirkstošais dzēriens Mežezers samta 0,75l",22.0,0,0,5.6,5.6,0,0,4.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_191532_PCE_LV",Dzērieni,3.25
Gāzēts dzēriens Cola Zero Rimi ar saldinātāju 2l,1.0,0,0,0,0,0,0,0.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1373315_PCE_LV",Dzērieni,1.15
"Sula Selection by Rimi ābolu, apelsīnu, aprikožu 1l",50.9,0.1,0,11.5,9.5,0.6,0,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811020_PCE_LV",Dzērieni,2.99
"Gāzēts bezalkoholisks dzēriens limonāde Rimi 1,5l",31.3,0,0,7.6,7.6,0,0,0.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1361840_PCE_LV",Dzērieni,1.29
"Gāzēts dzēriens Pepsi Cola 0,33l",43.5,0,0,11,11,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360385_PCE_LV",Dzērieni,0.99
"Ūdens Mangaļi Vitafruit aveņu negāzēts 1,5l",12.0,0,0,3,3,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1361702_PCE_LV",Dzērieni,1.65
Kombuča dzīvības dzēr.ingv.un kurk.330ml,31.8,0,5.2,0,0,0,0,9.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_195097_PCE_LV",Dzērieni,2.99
Sīrups Rimi Smart meža zemeņu 1l,278.0,0,0,68.5,68.5,0,0,1.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814761_PCE_LV",Dzērieni,1.35
"Sulas dzēriens Cido Frutto vasaras ogu mix 1,5l",36.6,0,0,9,9,0,0,1.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_156978_PCE_LV",Dzērieni,2.39
"Dzēriens Mangaļi Vitafruit ar citrusu augļu garšu 1,5l",16.3,0,0,4,4,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1353713_PCE_LV",Dzērieni,1.65
"Kvass Tērvete Godu 0,5l",36.6,5.6,0,0,7,0.3,0,2.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360703_PCE_LV",Dzērieni,1.35
"Sula Selection by Rimi ābolu, granātābolu 1l",63.1,0.4,0,13.5,10.8,0.6,0,3.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811036_PCE_LV",Dzērieni,3.79
Very Berry dabīgais rabarberu sīrups 0.5L,152.0,0,0,37.4,28.7,0.2,0,8.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_173458_PCE_LV",Dzērieni,4.49
Sīrups Very Berry smiltsērkšķu 0.5l,211.8,2.6,0,43.3,33.8,0.2,0,8.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_165954_PCE_LV",Dzērieni,4.49
Sula Pfanner Apelsīnu 100% 2l,39.9,0.1,0,8.3,8.3,0,0,3.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_114557_PCE_LV",Dzērieni,6.49
"Enerģijas dzēriens Monster Mega Ultra 0,553l",48.0,0,0,12,11,0,0.2,3.24,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363653_PCE_LV",Dzērieni,1.79
"Nektārs Rimi burkānu, ābolu, zemeņu ar vitamīnu C 0,75l",52.8,0,0,13,12,0,0,1.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367767_PCE_LV",Dzērieni,1.29
"Granini Sula Apelsīnu Ar Augļu Mīkstumiem, 100%, 1L,",43.7,0.5,0.1,8.8,8.8,1,0,4.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358834_PCE_LV",Dzērieni,4.39
Sīrups Rimi aveņu 320ml,338.9,0,0,84,74,0,0,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810095_PCE_LV",Dzērieni,3.19
Nektārs Rimi banānu 1l,57.4,0,0,14,14,0.1,0,1.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803422_PCE_LV",Dzērieni,1.79
"Sulas dzēriens Fruts tropisko augļu un burkānu 1,5l",36.6,0,0,9,9,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1350268_PCE_LV",Dzērieni,1.65
Nektārs Cido ķiršu 1L,48.8,0,0,12,12,0,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_170044_PCE_LV",Dzērieni,2.39
"Aloe dzēriens „aleo original” 1,5 l",32.0,0,0,8.1,8.1,0,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359742_PCE_LV",Dzērieni,3.59
"Toniks Sun Set 1,5l",20.3,0,0,5,0,1,0,1.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113849_PCE_LV",Dzērieni,1.79
"Kvass Tērvete Godu 1,5l",36.6,5.6,0,0,7,0.3,0,1.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_177845_PCE_LV",Dzērieni,1.99
"Burkānu nektārs Rimi 0,33l",48.8,0,0,12,12,0,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367769_PCE_LV",Dzērieni,0.79
Sula Cido vīnogu nektārs 200ml,52.8,0,0,13,13,0,0,3.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_113823_PCE_LV",Dzērieni,0.65
"Morss Very Berry saldo dzērveņu 2,25l",202.7,0,0,1.5,0,1.5,0,2.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_169350_PCE_LV",Dzērieni,5.99
Gāzēts dzēriens Coca Cola Zero ar saldinātāju 1l,0.2,0,0,0,0,0,1,1.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360569_PCE_LV",Dzērieni,1.89
"Sīrups I Love Eco rabarberu, ābolu 0,5l",30.1,0.5,0.5,7,7,0,0,9.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810279_PCE_LV",Dzērieni,4.79
Sula Cido tomātu 100% 1l,23.4,0,0,5,3,0.8,0.7,2.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_134363_PCE_LV",Dzērieni,2.69
"Sulas dzēriens Cido Frutto multiaugļu 1,5l",32.5,0,0,8,8,0,0,1.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1355541_PCE_LV",Dzērieni,2.39
Gāzēts dzēriens Fanta 0.5l,42.8,0,0,10.3,10.3,0,0,2.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_102725_PCE_LV",Dzērieni,1.35
"Bezalkoholiskais dzēriens Indian Tonic 0,33l",39.9,0,0,9.6,9.3,0,0,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1364680_PCE_LV",Dzērieni,0.99
"Gāzēts dzēriens Schweppes Tonic 0,33l",37.8,0,0,8.9,8.9,0,0,3.61,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366291_PCE_LV",Dzērieni,1.19
"Ūdens Oshee vitaminizēts Zero 0,555l",1.0,0,0,0,0,0,0.1,2.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363994_PCE_LV",Dzērieni,1.59
"Limonāde Sanpellegrino Aranciata Rossa 0,33l",48.8,0,0,11.6,10.8,0,0,4.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359585_PCE_LV",Dzērieni,1.49
Sula Pfanner Passion Fruit 1l,59.0,0.5,0.1,14,14,0.5,0,2.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_188850_PCE_LV",Dzērieni,2.49
Sulas dzēriens  Tymbark ar ķiršu-ābolu garšu 1l,19.1,0,0,4.5,4.5,0,0,2.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_150166_PCE_LV",Dzērieni,2.09
Nektārs Pfanner multiaugļu ar vitamīniem 2l,45.7,0.5,0.1,11,10,0.5,0,2.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_114057_PCE_LV",Dzērieni,3.99
Sula Tymbark Apelsīnu 100% 1L,44.7,0,0,10,10,0.6,0,2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_147392_PCE_LV",Dzērieni,2.79
"Kvass Iļģuciema nefiltrēts 1,5l",37.5,0,0,8.6,5.6,0.1,0,1.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1357481_PCE_LV",Dzērieni,1.99
Sula Oga smiltsērkšķu ar ingveru 60ml,50.0,4.3,0,12.4,7.7,0.5,0,28.17,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997756_PCE_LV",Dzērieni,1.69
"Burkānu nektārs Rimi 0,75l",48.8,0,0,12,12,0,0,1.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367773_PCE_LV",Dzērieni,1.29
"Dzēriens Cido Frutto mix ar A, D, E vitamīniem 1,5l",40.6,0,0,10,10,0,0,1.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_187770_PCE_LV",Dzērieni,2.45
"Gāzēts dzēriens Schweppes Bitter Lemon 0,33l",53.1,0,0,12.6,12.6,0,0,3.61,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366290_PCE_LV",Dzērieni,1.19
Nektārs Cido rozā greipfrūtu 1L,40.6,0,0,10,10,0,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1364438_PCE_LV",Dzērieni,2.39
"Gāzētais dzēriens Enjoy citronu-zemeņu 0,33l",43.5,0,0,11,11,0,0,2.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358978_PCE_LV",Dzērieni,0.85
"Gāzēts dzēriens Coca-Cola stikla pudelītē 0,33l",43.0,0,0,10.6,10.6,0,0,4.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366666_PCE_LV",Dzērieni,1.35
"Gāzēts dzēriens Cola Rimi 0,5l",40.6,0,0,9.9,9.9,0,0,1.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360201_PCE_LV",Dzērieni,0.99
"Nektārs Rimi burkānu, ābolu, persiku ar vitamīnu C 0,33l",50.7,0,0,11,11,0.5,0,2.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367770_PCE_LV",Dzērieni,0.79
"Limonāde Sanpellegrino Melograno & Arancia 0,33l",38.0,0,0,9.2,9.1,0.1,0,4.52,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366302_PCE_LV",Dzērieni,1.49
"Sulas dzēriens Fruts sarkano ogu 1,5l",23.9,0,0,6,6,0,0,1.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358212_PCE_LV",Dzērieni,1.65
Sīrups Pūre kafijai karameļu 350ml,338.0,0,0,83,82,0,0,13.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161114_PCE_LV",Dzērieni,4.69
Sula apelsīnu un pasifloru augļu sula 100% ar D vitamīnu 1l,43.7,0.5,0.1,9.4,9.2,0.5,0,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1364695_PCE_LV",Dzērieni,2.99
"Sula Very Berry Dabīgā Smiltsērkšķu 0,33l",65.2,6,0,16.7,10,0.6,0,12.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1358673_PCE_LV",Dzērieni,3.99
"Gāzētais dzēriens Enjoy zemeņu, citrona, piparm. 1,5l",32.3,0,0,9,9,0,0,1.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1356328_PCE_LV",Dzērieni,1.79
"Kvass Ulmaņlaiku 0,568l",28.7,0,0,6.9,6.3,0.2,0,1.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1355614_PCE_LV",Dzērieni,0.99
