NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Pelmeņi Mājas ar kūpinātu gaļu 1kg,246.9,7.3,0,31.9,0,13,0,4.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_209801_PCE_LV",Saldēti produkti,4.69
Kartupeļi frī Farmfrites taisni saldēti 750g,166.3,4.9,2.9,26.4,2.5,2.5,0.1,4.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_207395_PCE_LV",Saldēti produkti,3.29
"Garneles Rimi vārītas, attīrītas saldētas 250/300 MSC 200g/180g",67.2,0.7,0.1,0,0,15,1.4,26.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812388_PCE_LV",Saldēti produkti,4.69
Pelmeņi Zaļā marka ar cūkgaļu un liellopu 1kg,192.4,4.6,0,27.4,0,10.3,0,5.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_290900_PCE_LV",Saldēti produkti,5.35
Saldējums Rūjiena šokolādes 125ml/75g,241.6,12,8,27,22,5.4,0.1,12.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_209588_PCE_LV",Saldēti produkti,0.97
Kārtainā rauga mīkla Rimi ātri sasaldēta 500g,344.9,20.2,10.1,33.9,5,6.2,0.5,5.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809660_PCE_LV",Saldēti produkti,2.99
SALD.DĀRZ.HORTEX DĀRZ.CEPŠ.AR SPINĀTIEM 450G,64.1,1.3,0.2,9.7,2.3,2.2,0.6,4.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_966006_PCE_LV",Saldēti produkti,2.19
Jūras velšu kokteilis Kaluri saldēts kg,98.5,1.5,0.1,1.8,0,17.5,0,12.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_951215_KGM_LV",Saldēti produkti,12.59
Saldējums Rimi Smart vaniļas 6x110ml/6x67g,285.6,15,13,34,23,3.4,0.1,5.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814763_PCE_LV",Saldēti produkti,2.25
"Ziemeļu garneles, (250/350), vārītas, lobītas, saldētas kg",66.0,0.7,0.1,0,0,15,1.8,21.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_982133_KGM_LV",Saldēti produkti,21.99
Saldo kartupeļu frī Rimi ātri sasaldēti 450g,155.1,4.8,0.7,24,10.2,2.4,0.3,10.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813773_PCE_LV",Saldēti produkti,4.89
Saldējums Ekselence ar balzamu 1l/480g,236.1,11,6.5,30,25,3.3,0,16.02,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_292906_PCE_LV",Saldēti produkti,7.69
Garneles Rimi vārītas ar čaulu saldētas 90/120 MSC 500g/450g,95.8,1.2,0.2,0,0,21,1.6,14.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803516_PCE_LV",Saldēti produkti,6.49
Maizītes pekanriekstu ar kļavu sīrupu saldētas 6x44g,461.0,30,12,42,19,4.9,0.6,19.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_972025_PCE_LV",Saldēti produkti,5.19
Garneles Ziemeļu 200/300 MSC saldētas 180g/200g,67.2,0.7,0.1,0,0,15,1.8,27.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973142_PCE_LV",Saldēti produkti,4.99
Magoņu maizītes Izcep Pats ar marcipānu saldētas 320g,322.2,16,7.9,35,13,6.9,0.6,13.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997495_PCE_LV",Saldēti produkti,4.19
Pica Feliciana ar salami un čorizo desu dziļi saldēta 320g,266.0,9.8,4.6,34,3.9,9.7,1.6,14.03,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_934052_PCE_LV",Saldēti produkti,4.49
Pelmeņi Vici Gyoza ar vistu un sēnēm400g,194.6,6.9,1.6,23.3,0.3,8.6,1.1,12.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_904947_PCE_LV",Saldēti produkti,4.99
Mīdiju gaļa 200/300 Kaluri 200g/160g,90.8,2.2,0.3,3.3,0,14,0.9,16.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_941111_PCE_LV",Saldēti produkti,2.69
Pica Rimi bekona BBQ saldēta 450g,241.2,9.6,4.1,25.5,4.6,12,1.5,12.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814772_PCE_LV",Saldēti produkti,5.69
Zemenes Rimi Smart ātri saldētas 1kg,41.8,0.3,0,8,4.9,0.7,0,3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815636_PCE_LV",Saldēti produkti,3.99
Dr. Oetker saldēta pica Feliciana ar šķiņķi un pesto 360 g,231.1,7.8,3.4,30,3.6,8.9,1.4,12.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_940031_PCE_LV",Saldēti produkti,4.49
Garneles Rimi vārītas ar čaulu saldētas 90/120 MSC 1000g/900g,95.8,1.2,0.2,0,0,21,1.4,9.77,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812384_PCE_LV",Saldēti produkti,8.79
"Dārzeņu maisījums Bauer Thai Wok mix, saldēts 400g",28.9,0.3,0.1,3.7,3.4,1.8,0.1,4.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973840_PCE_LV",Saldēti produkti,1.99
Pelmeņi Mājas ģimenes paka 1kg,227.5,4.5,0,31.4,0,14,0,4.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_208402_PCE_LV",Saldēti produkti,4.69
Mini kruasāni 900g 30 gab*30g,340.1,19.1,8.3,36.4,6.8,5.8,0.8,7.77,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_977146_PCE_LV",Saldēti produkti,6.99
Saldējums Rimi kļavu sīrupa valriekstu 73g/120ml,218.0,10.3,6.9,27.5,21.5,3.9,0.1,6.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808827_PCE_LV",Saldēti produkti,0.47
Saldējums Karlsons aveņu 100ml/80g,147.9,9.2,4.7,15,15,1.1,0.1,12.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_908899_PCE_LV",Saldēti produkti,0.99
Kartupeļu šķēlītes Rimi apceptas un ātri sasaldētas 1kg,136.5,4.4,0.5,21,0.9,2.2,0,3.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814673_PCE_LV",Saldēti produkti,3.29
Mencas liemeņi Ziemeļatlantijas MSC 370g,77.2,0.8,0.2,0,0,18.1,0.1,38.62,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_943244_PCE_LV",Saldēti produkti,14.29
Saldējums Rimi karameļu konuss ar karameļu pildījumu 200ml/110g,246.9,10.4,7.9,34.2,23.2,3.5,0.2,6.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813470_PCE_LV",Saldēti produkti,0.69
Jūras produktu kokteilis ASC 210/170g,81.5,0.9,0.5,3.2,0.5,14.9,1.2,25.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_284248_PCE_LV",Saldēti produkti,4.39
Pelmeņi Vecmāmiņas Classic 700g,276.3,14.5,4.3,27.2,1.2,9,1.6,5.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_986600_PCE_LV",Saldēti produkti,3.99
Frikadeles Rīgas Miesnieks saldētas 400g,205.1,14,7.4,6,2,14,1.8,9.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004018_PCE_LV",Saldēti produkti,3.89
Saldējums Rūjiena plombīra 125ml/75g,223.9,11.6,7.6,25.1,19.8,4.8,0.1,12.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_209586_PCE_LV",Saldēti produkti,0.97
Plombīra saldējums Rūjiena ar rozīnēm 125ml/75g,210.6,8.2,5.3,29.3,23.9,4.6,0.1,12.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_214472_PCE_LV",Saldēti produkti,0.97
Šokolādes saldējums ar šokolādes gabaliņiem Tio 75g,222.0,11.1,0,27,21,3.5,0,11.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_297883_PCE_LV",Saldēti produkti,0.89
Pica Rimi Smart ar šķiņķi un sēnēm saldēta 325g,222.3,6,1.6,31.5,4.8,8.9,1.1,5.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814750_PCE_LV",Saldēti produkti,1.69
Pangasijas fileja Northland saldēta ASC 1000g/800g,90.8,2,0.9,0,0,18,0.3,8.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803487_PCE_LV",Saldēti produkti,6.69
"Krējuma saldējums Ekselence vaniļas, ar sāļās karameles mērci un karamelizētiem pekanriekstiem 1l/500g",223.5,11,6.1,28,25,2.8,0.3,15.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001188_PCE_LV",Saldēti produkti,7.69
Pica Capricciosa Rimi krāsnī cepta 370g,227.1,8.7,3.9,23,3.8,12,1.2,11.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809637_PCE_LV",Saldēti produkti,4.39
Plombīra saldējums Rūjienas 1l/500g,209.6,12.5,8.1,20,20,4.4,0.1,9.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_905775_PCE_LV",Saldēti produkti,4.99
Mintaja filejas Findus Extra Croustillant Findus panētas saldētas MSC 250g,216.1,11,0.9,16,0.6,13,1.3,23.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_972721_PCE_LV",Saldēti produkti,5.99
Vareņiki Rimi ar biezpienu 400g,175.0,0.9,0.1,30.1,4.6,11,0.3,8.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812903_PCE_LV",Saldēti produkti,3.39
Saldējums Pols klasiskais šokolādes glazūrā 120ml/75g,268.4,19.7,0,20.6,20,2.6,0,17.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_292087_PCE_LV",Saldēti produkti,1.29
Pelmeņi Traditional ar liellopu gaļu 400g,229.0,11,4.2,22.8,0.2,8.8,0.8,11.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_298829_PCE_LV",Saldēti produkti,4.79
Kalmāru gredzeni Nowaco exclusive 300g,108.3,0.1,0,16.4,2,10,0,15.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_903139_PCE_LV",Saldēti produkti,4.59
"Surimi Viči garneļu formā, panējumā, saldēts kg",203.4,8,0.6,24,4,8,1.5,12.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_920605_KGM_LV",Saldēti produkti,12.59
Kartupeļi frī Rimi Smart rievoti 2.5kg,115.0,2.4,0.5,20,0.5,2.1,0.1,2.68,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814753_PCE_LV",Saldēti produkti,6.69
Bagete Latvijas Maiznieks Izcep pats ar zaļumu sviestu 175g,284.2,10,6.1,40,2.5,7.2,1.4,11.37,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_222049_PCE_LV",Saldēti produkti,1.99
Pelmeņi ar vistu sieru un baravikām 400g,171.4,3.7,1.7,22,0.2,11.4,1,11.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_296505_PCE_LV",Saldēti produkti,4.79
Saldējums Ekselence ar valriekstiem kļavu sīrupu 1l/480g,224.4,12,5.8,27,23,3.5,0,16.02,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_292946_PCE_LV",Saldēti produkti,7.69
Vaniļas un šokolādes krējuma saldējums Mr Big glazūrā 150ml/90g,315.2,23.9,12.1,22.3,22.2,3.3,0.1,13.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_936979_PCE_LV",Saldēti produkti,1.19
Maskarpones siera garšas saldējums Rimi ar brūkleņu pildījumu vafeļu glāzītē 70g/120ml,214.1,8.8,5.5,29.9,21.1,3.5,0.1,9.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815557_PCE_LV",Saldēti produkti,0.69
Kalmāru gredzeni panējumā saldēti kg,208.4,6.3,0.7,31.5,0.7,6,2,9.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_930614_KGM_LV",Saldēti produkti,9.39
"Dārzeņu maisījums Bauer Vidusjūras stilā, saldets 400g",36.6,0.3,0.1,4.9,2.8,1.9,0,4.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005789_PCE_LV",Saldēti produkti,1.89
Saldējums Avenei mango - marakujas 400ml/350g,146.0,5.1,4.5,24.1,23.3,0.6,0,19.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_982140_PCE_LV",Saldēti produkti,6.99
Šokolādes saldējums Rimi ar šokolādes gabaliņiem 120ml/65g,250.0,12.9,8.7,29.3,18.3,4.1,0.2,7.54,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808813_PCE_LV",Saldēti produkti,0.49
"Klusā okeāna heka filejas Northland ātri sasaldētas, ar pievienotu ūdeni MSC 800g",57.4,2.8,1.1,0,0,8,0.9,9.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/4752050021042",Saldēti produkti,7.79
Garneles Ziemeļu 100/150 MSC saldētas 300g/270g,66.0,0.7,0.1,0,0,15,1.8,25.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973152_PCE_LV",Saldēti produkti,6.99
Saldējums Rimi vaniļas ar meža ogu pildījumu 120ml/72g,209.4,9,7.8,29.3,24.4,3.1,0.1,6.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808822_PCE_LV",Saldēti produkti,0.47
Sulas saldējums Jungle Pop ar kolas garšu 70ml/70g,86.3,0,0,21,21,0,0,10.71,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987983_PCE_LV",Saldēti produkti,0.75
Saldējums Twister Green Pineapple 80ml/71g,98.2,0.5,0.4,22,17,0.5,0,14.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997998_PCE_LV",Saldēti produkti,1.05
Gliemenes RSeafood zilas saldētas ASC 40/60 1kg,95.1,1.1,0.4,6.4,0.5,15,1.1,8.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_912014_PCE_LV",Saldēti produkti,8.59
Saldējums Pols vaniļas vafeļu glāzītē 120ml/70g,261.5,13,9,32,25,3.3,0.1,14.14,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_917903_PCE_LV",Saldēti produkti,0.99
Pica Ristorante mozzarella glutenfree saldēta 370g,229.0,11,4.9,22,2.1,11,1,18.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1002617_PCE_LV",Saldēti produkti,6.99
Saldējums Snickers ice batoniņš 53ml/48g,336.0,20,10.9,33.4,25.7,5.4,0.2,23.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_201000_PCE_LV",Saldēti produkti,1.15
Sald.Ekselence piena šokolādes 480g,187.6,9.5,6,22,20,3.2,0,12.48,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_292930_PCE_LV",Saldēti produkti,5.99
Viegla Fillo mīkla mājas konditorejas izstrādājumiem 400g,261.0,5.7,0.8,45.3,0.2,7.3,0.1,7.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_994990_PCE_LV",Saldēti produkti,2.89
Saldējums B&JS Sundae Dulce De-lish 427ml/350g,263.4,14,9.6,31,26,3.3,0.4,28.54,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003036_PCE_LV",Saldēti produkti,9.99
"Pica Rimi Smart ar Mozzarella sieru, pepperoni, marinētiem halapenjo pipariem un sarkano papriku 375g",229.0,8.3,3.2,27.4,3.6,9.8,1.2,4.51,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815856_PCE_LV",Saldēti produkti,1.69
"Saldējums B&J šokolādes un vaniļas ar braunijiem, cepumu un mīklas gabaliņiem 465ml/406g",264.1,13,8.1,32,27,4.2,0.2,24.61,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_961245_PCE_LV",Saldēti produkti,9.99
Saldējums Rūjienas ar meža zemeņu piedevu vafeļu konusā 110ml/65g,243.1,9.9,7.1,35.5,27.1,3.8,0.2,13.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_979037_PCE_LV",Saldēti produkti,0.89
Sulas saldējums Jungle Pop ar limonādes garšu 70ml/70g,85.1,0,0,21,21,0,0,10.71,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_976606_PCE_LV",Saldēti produkti,0.75
"Klusā okeāna mencas fileja, bez ādas Rimi saldēta MSC 380g",53.5,0,0,0,0,13.2,0.2,26.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813368_PCE_LV",Saldēti produkti,9.99
"Dārzeņu maisījums Bauer Wokmix Orient, saldēti 400 g",29.4,0.3,0.1,3.3,2.8,2.3,0.1,4.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004543_PCE_LV",Saldēti produkti,1.99
Saldējums B&J Spectacu-Love 465ml/392g,294.7,19,11,26,22,3.8,0.2,25.48,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003037_PCE_LV",Saldēti produkti,9.99
"Balto zivju filejas Sunrise ar siera mērci panēta, saldēta 550g",215.8,9.7,1.4,21,1.6,11,1,15.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_929204_PCE_LV",Saldēti produkti,8.69
Krabju spīles Viči panētas saldētas kg,133.6,1.8,0.6,2.6,2.6,7.4,1.2,11.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916738_KGM_LV",Saldēti produkti,11.29
Saldējums Rimi vaniļas 65g/120ml,222.0,12,7.9,23.8,14.4,4.6,0.2,7.54,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_808828_PCE_LV",Saldēti produkti,0.49
Atlantijas laša zupas izlase saldēta 800g,260.0,22,3.1,0,0,15,0.5,4.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_275408_PCE_LV",Saldēti produkti,3.29
"Mintaja filejas Northland ātri sasaldētas, ar pievienotu ūdeni MSC 800g",44.5,0.5,0.2,0,0,9.4,0.8,8.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814567_PCE_LV",Saldēti produkti,6.99
Pelmeņi Vecmāmiņas Extra 700g,276.3,14.5,4.3,27.2,1.2,9,1.6,6.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_986599_PCE_LV",Saldēti produkti,4.29
Saldējums Pols plombīrs+klasiskais 3+3 720ml/450g,302.1,23,15,22,22,2.8,0.1,11.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_901629_PCE_LV",Saldēti produkti,4.99
Saldējums Rimi Smart vaniļas 1l/450g,183.8,9.3,8.4,24,16,1,0.1,2.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814756_PCE_LV",Saldēti produkti,1.25
"Saldējums ar liķiera garšu, ķiršu piedevu, braunija cepumiem, piena šokolādes gabaliņiem un Rīgas Melno Balzamu Ekselence 1000 ml/500 g",224.9,10,6.5,28,23,2.4,0.1,15.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001167_PCE_LV",Saldēti produkti,7.69
