NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Mandeļu dzēriens Alpro 250ml,24.4,1.1,0.1,3,3,0.5,0.1,5.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_903624_PCE_LV",Produkti vegāniem un veģitāriešiem,1.49
Augu izcelsmes deserts Tere Deary upeņu 150g,58.1,3,0.3,6.7,3.5,0.6,0.1,8.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_994050_PCE_LV",Produkti vegāniem un veģitāriešiem,1.29
Saldējums Avenei karameļu - brūkleņu 80ml/80g,234.7,11.7,9.2,32.4,31.1,1.5,0.2,24.88,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003904_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Sojas olbaltuma izstrādājums Tofu 150g,191.2,12,1.9,1.5,0,20,0,13.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_283949_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Auzu krēms Tere Deary putošanai 250ml,267.9,28,25,5.5,5.3,0.1,0.3,8.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974118_PCE_LV",Produkti vegāniem un veģitāriešiem,2.15
Zirņu desa Well Well šķēlītēs 100g,98.9,6.6,0.6,1,1,5.8,2.3,26.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993793_PCE_LV",Produkti vegāniem un veģitāriešiem,2.69
Augu izcelsmes deserts Tere Deary mango 150g,77.2,3.1,2.8,10.5,7.2,1.4,0.1,8.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_994051_PCE_LV",Produkti vegāniem un veģitāriešiem,1.29
Saldējums Ben & Jerry's Choco Fudge Brownie Vegan 427ml/386g,198.1,7.2,4.8,30,19,2.3,0.1,25.88,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002315_PCE_LV",Produkti vegāniem un veģitāriešiem,9.99
"Auzu dzēriens Oatly 1,5 % 1l",47.8,1.5,0.2,7,3.4,1.1,0.1,3.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000276_PCE_LV",Produkti vegāniem un veģitāriešiem,3.29
Kokosriekstu un mandeļu dzēriens Valsoia ar kalciju un vitamīniem 1l,22.9,1.3,0.6,2.6,2.4,0.1,0.1,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_950921_PCE_LV",Produkti vegāniem un veģitāriešiem,2.99
Tofu Ica Basic 450g,115.4,5.8,1,0.5,0.5,15,0,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814371_PCE_LV",Produkti vegāniem un veģitāriešiem,3.99
Augu izcelsmes dzēriens Fermentful no zaļajiem griķiem bezpiedevu BIO 330ml,34.2,1.2,0.3,3.3,0,2.5,0.1,9.06,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997110_PCE_LV",Produkti vegāniem un veģitāriešiem,2.99
"Auzu deserts Oddlygood Dreamy ar banānu un īrisa garšu, fermentēts 130g",186.9,11,8.2,18,15,2.9,0.1,13.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005776_PCE_LV",Produkti vegāniem un veģitāriešiem,1.75
Mandeļu dzēriens Valsoia 1l,24.6,1.1,0.2,3.2,3,0.4,0.1,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916402_PCE_LV",Produkti vegāniem un veģitāriešiem,2.99
Sojas bāzes produkts Alpro ar persikiem 150g,69.8,2.1,0.4,8.3,8.2,3.6,0.3,13.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_937084_PCE_LV",Produkti vegāniem un veģitāriešiem,1.95
Sojas bāzes produkts Alpro melleņu 150g,70.0,2.2,0.4,8.2,7.9,3.7,0.2,13.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_937091_PCE_LV",Produkti vegāniem un veģitāriešiem,1.95
"Auzu dzēriens Yook ar šokolādes garšu, vegānisks 1l",44.5,1.6,0.1,9.2,4.8,1,0.1,3.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000842_PCE_LV",Produkti vegāniem un veģitāriešiem,3.19
Sojas dzēriens Alpro ar vaniļas garšu 250ml,57.4,1.7,0.3,6.7,6.7,3,0.1,5.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_201392_PCE_LV",Produkti vegāniem un veģitāriešiem,1.49
Saldējums Ben & Jerry's Sundae Oat of the Swirled Vegan 427ml/342g,239.7,9.5,8.3,36,20,1.5,0.2,29.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002316_PCE_LV",Produkti vegāniem un veģitāriešiem,9.99
Dārzeņu uzkoda Original Snack IT 90g,397.9,25,10,18,3.7,22,2.5,25.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004125_PCE_LV",Produkti vegāniem un veģitāriešiem,2.29
Rīsu krēms Bridge EKO 200ml,178.5,7.7,0.8,25.3,3.8,1.7,0.1,9.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_277457_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Vegāniskie sojas un kviešu olbaltumvielu plācenīši Garden Gourmet 150g,158.2,6,0.7,8,1,0.2,0.8,17.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987925_PCE_LV",Produkti vegāniem un veģitāriešiem,2.69
"Augu izcelsmes produkts Smiltenes Piens vegānisks, šķēlēs 150g",306.4,25,23,20.8,0,0.2,1.6,14.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_995966_PCE_LV",Produkti vegāniem un veģitāriešiem,2.19
Bio auzu dzēriens Yook vegānisks 1l,45.7,1.5,0.2,7,1,1,0.1,2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000841_PCE_LV",Produkti vegāniem un veģitāriešiem,2.79
Rīsu dzēriens The Bridge mandeļu BIO 1l,64.1,1.6,1.6,12,5,0.2,0.1,3.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_277408_PCE_LV",Produkti vegāniem un veģitāriešiem,3.29
Raudzēta sojas ekstrakta bāzes produkts Lo Spalmabile klasiskais 125g,208.4,20,18,4.5,1.3,2.9,0.9,13.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916378_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
"Sojas produkts Yosoi persiku, marakujas 250g",76.5,1.5,0.2,12,11,3.2,0,8.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916383_PCE_LV",Produkti vegāniem un veģitāriešiem,2.05
Vegāniskā pastēte Patifu Toskānas 100g,232.1,21.8,1.6,1.1,0.7,4.3,1.5,20.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_984518_PCE_LV",Produkti vegāniem un veģitāriešiem,2.09
Augu izcelsmes produkts ParVegano Gourmet Green 150g,338.2,25,22.5,30,0.5,0,2.3,14.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000773_PCE_LV",Produkti vegāniem un veģitāriešiem,2.99
"Mākslīgie ikri Atlantika sarkanie, vegānu 110g",55.0,3.8,0.4,4.8,2.5,0.4,4.3,33.55,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004119_PCE_LV",Produkti vegāniem un veģitāriešiem,3.69
Dārzeņu produkts vegānu grieķu kubiņi Gusto sālījumā 200g,304.0,29,25.5,10,0.1,1.7,1.7,19.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004149_PCE_LV",Produkti vegāniem un veģitāriešiem,3.99
Raudzēta sojas ekstrakta bāzes produkts Lo Spalmabile ar garšaugiem 125g,208.9,20,17,4.6,1.4,2.9,1,13.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916379_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Deserts La Creme ar kakao 230g,111.6,2.6,0.4,18,16,3.3,0.2,8.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916392_PCE_LV",Produkti vegāniem un veģitāriešiem,2.05
Sojas dzēriens Alpro ar šokolādes garšu 250ml,61.4,1.8,0.4,7.9,7.6,3.1,0.1,5.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_206914_PCE_LV",Produkti vegāniem un veģitāriešiem,1.49
Kafijas dzēriens Alpro ar soju un karameles garšu 250ml,35.1,0.8,0.1,4.8,4.8,1.5,0.2,7.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003935_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Kūka vegānu sāļās karameles un riekstu 190g,441.4,30,5.9,39.8,26.5,3.8,0.4,25.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_954361_PCE_LV",Produkti vegāniem un veģitāriešiem,4.89
Sojas proteīna nageti Garden Gourmet vegāniskie 200g,235.7,12.5,0.9,15,0.7,13.1,1,13.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996595_PCE_LV",Produkti vegāniem un veģitāriešiem,2.69
Dārzeņu grildesas Well Well 250g,191.0,10,0.8,12,1.5,12.6,2.1,19.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004007_PCE_LV",Produkti vegāniem un veģitāriešiem,4.99
Saldējums Magnum vegānu vaniļas ar šokolādes glazūru un mandelēm 90ml/72g,345.1,22,14,32,26,2.7,0.1,41.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_947231_PCE_LV",Produkti vegāniem un veģitāriešiem,2.99
Saldējums Avenei marakujas 80ml/80g,133.6,4.4,3.9,23.2,19.8,0.8,0,27.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_988301_PCE_LV",Produkti vegāniem un veģitāriešiem,2.19
Cordon bleu Valsoia vegānisks 220g,211.8,11,1,16,0.6,12,1.3,20.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000661_PCE_LV",Produkti vegāniem un veģitāriešiem,4.49
Pica Dr. Oetker Ristorante Salame vegānu 295g,240.4,10,3.8,31,3.2,4.8,1.2,20.31,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003529_PCE_LV",Produkti vegāniem un veģitāriešiem,5.99
"Saldējums Valsoia vegānu, ar pistācijām 400g/732ml",221.6,12,7.6,27,23,0.8,0.1,12.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004398_PCE_LV",Produkti vegāniem un veģitāriešiem,4.99
Saldējums Super Viva vegāniem green smoothie 170ml/97g,220.4,4.7,3.9,42,23,2.2,0.1,15.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987801_PCE_LV",Produkti vegāniem un veģitāriešiem,1.49
"Saldējums Valsoia ar sālīto karameli un kraukšķīgiem karamelizētiem riekstiem, vegānisks 80g/110ml",324.3,20,15,33,29,2.1,0.1,26.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998851_PCE_LV",Produkti vegāniem un veģitāriešiem,2.09
"Auzu dzēriens Oatly iKaffe 0,5l",61.4,3,0.3,7.1,3.4,1.1,0.1,3.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002084_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
"Saldējums Avenei ar piparkūkām, apelsīnu un čili mērci 400ml/350g",205.5,9,8,29.6,25.6,1,0,19.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003905_PCE_LV",Produkti vegāniem un veģitāriešiem,6.99
Saldējums Avenei mango - zemeņu 80ml/80g,109.0,6.3,5.7,12.9,11,0.7,0,27.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_977895_PCE_LV",Produkti vegāniem un veģitāriešiem,2.19
Saldējums Avenei upeņu šokolādes glazūrā 80g,218.9,11.6,9.6,27.5,24.7,1.1,0,27.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_982139_PCE_LV",Produkti vegāniem un veģitāriešiem,2.19
Saldējums Oatly ar šokolādes un īrisa garšu 500ml,234.9,11,5.8,32,25,1.2,0.1,12.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_976528_PCE_LV",Produkti vegāniem un veģitāriešiem,6.29
"Mākslīgie ikri Atlantika melnie, vegānu 110g",24.1,1.6,0.2,2.1,1.4,0.3,4.3,39.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004126_PCE_LV",Produkti vegāniem un veģitāriešiem,4.29
Vegānisks deserts Valsoia ar augļiem un graudiem 2x125g,73.1,1.5,0.2,11,9.1,3.3,0,8.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004312_PCE_LV",Produkti vegāniem un veģitāriešiem,2.09
"Sojas dzēriens Alpro ar sarkano augļu garšu, vegānisks 1l",53.8,1.5,0.3,6.7,6,2.6,0.2,4.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998856_PCE_LV",Produkti vegāniem un veģitāriešiem,4.29
Olu krēms Oatly Vaniļas 250ml,167.3,11,6.2,16,13,0.8,0.1,8.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002083_PCE_LV",Produkti vegāniem un veģitāriešiem,2.09
Augu izcelsmes deserts Deary ar kokosriekstu un apelsīnu garšu 130g,81.0,3,2.4,12,8.2,1.4,0.1,11.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003914_PCE_LV",Produkti vegāniem un veģitāriešiem,1.49
"Auzu dzēriens Yook ar mango garšu, vegānisks 1l",47.3,1,0,9.2,3.1,1,0.1,3.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000835_PCE_LV",Produkti vegāniem un veģitāriešiem,3.19
Saldējums Avenei kokosriekstu - ogu 80g,137.0,4.2,3.7,25.3,19.5,0.8,0,27.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_955679_PCE_LV",Produkti vegāniem un veģitāriešiem,2.19
"Mandeļu pudiņš Valsoia augu izcelsmes ar pistāciju garšu, dzīvajām kultūrām, kalciju un vitamīniem 2x115g",76.5,1.1,0.1,13,12,3.1,0.2,8.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_985653_PCE_LV",Produkti vegāniem un veģitāriešiem,2.05
"Vareņiki Lido ar zemenēm, āboliem un mango 360g",217.3,1.5,0.2,45,12.8,4.8,0.4,12.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_995940_PCE_LV",Produkti vegāniem un veģitāriešiem,4.59
Apcepti sojas gabaliņi Nata marinādē BBQ 450g,153.7,7.2,1,8.2,5,11.5,2,22.2,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_992916_PCE_LV",Produkti vegāniem un veģitāriešiem,9.99
Augu izcelsmes pirkstiņi Valsoia vegānisks 225g,268.9,10,1.2,33,2.9,10,1.1,19.51,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000673_PCE_LV",Produkti vegāniem un veģitāriešiem,4.39
Saldējums Magnum Chill Blueberry Cookie Vegan 90ml/70g,304.5,17,11,34,26,1.6,0.1,28.43,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4002510_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Augu izcelsmes deserts Deary ar zemeņu un arbūza garšu 130g,83.7,2.8,2.3,13,9.5,1.4,0.1,11.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003888_PCE_LV",Produkti vegāniem un veģitāriešiem,1.49
Rīsu saldējums Valsoia vaniļas 500g/1l,189.8,8.8,7.4,23,22,0.2,0.1,9.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004415_PCE_LV",Produkti vegāniem un veģitāriešiem,4.99
"Saldējums Avenei Zemeņu siera kūka ar zemeņu mērci, vegāniska 350g/400ml",189.3,6.5,4.6,30.8,27,0.9,0,20.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998520_PCE_LV",Produkti vegāniem un veģitāriešiem,7.29
"Saldējums Valsoia ar sālīto karameli un kraukšķīgiem karamelizētiem riekstiem, vegānisks 240g/330ml",324.3,20,15,33,29,2.1,0.1,24.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998817_PCE_LV",Produkti vegāniem un veģitāriešiem,5.99
"Saldējums Valsoia ar pistācijas garšu un riekstiem, vegānisks, bezglutēna 200g/326ml",362.8,24,16,32,28,3.4,0.1,29.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998818_PCE_LV",Produkti vegāniem un veģitāriešiem,5.99
Vegānās zirņu proteīna pārslas F'sh Peas ar citronpipariem 140g,148.7,10,0.9,1.1,0.7,12,1.1,24.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000631_PCE_LV",Produkti vegāniem un veģitāriešiem,3.39
Veg. auga produkts Gourmet Green zilā pelējuma g. 150g,272.5,23,21,17,0,1,2.4,23.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000698_PCE_LV",Produkti vegāniem un veģitāriešiem,3.59
"Sojas proteīna dzēriens Alpro ar karameļu garšu, vegānisks 250ml",71.5,2.8,0.5,5.1,4.9,6,0.2,7.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998857_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
"Maki šķēles Atlantika auksti kūpinātas, vegāniskas 50g",47.8,0.2,0.1,10.5,3.2,0.8,1.8,47.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001473_PCE_LV",Produkti vegāniem un veģitāriešiem,2.39
Dārzeņu uzkoda Piri-Piri Snakc IT 90g,397.9,25,10,18,3.7,22,2.5,30.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004131_PCE_LV",Produkti vegāniem un veģitāriešiem,2.75
"Saldējums Valsoia indijas riekstu ar lazdu riekstu un kakao krēmu, grauzdētu lazdu riekstu drumstalām, ar šokolādes glazūru 80g",279.2,19,12,24,21,2.2,0.1,26.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_988345_PCE_LV",Produkti vegāniem un veģitāriešiem,2.09
Saldējums Super Viva ar banānu garšu un zemesriekstu sviestu Vegan 825ml/442g,254.8,15,6.3,26,16,4.1,0.3,15.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003307_PCE_LV",Produkti vegāniem un veģitāriešiem,6.99
Vegānu garneles Atlantika sālījumā 188g,42.1,3.3,0.2,2.5,2.5,1,1.6,51.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004267_PCE_LV",Produkti vegāniem un veģitāriešiem,4.59
Vegānās zirņu proteīna pārslas F'sh Peas ūdenī 140g,73.4,1.2,0.3,0.6,0,14,1.2,24.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000632_PCE_LV",Produkti vegāniem un veģitāriešiem,3.39
"Sojas proteīna dzēriens Alpro ar šokolādes garšu, vegānisks 250ml",74.3,2.9,0.6,5.2,4.9,6,0.2,7.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998878_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Kafijas dzēriens Alpro ar mandeļu garšu 250ml,30.6,0.8,0.1,4.9,4.9,0.3,0.2,7.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003936_PCE_LV",Produkti vegāniem un veģitāriešiem,1.99
Kviešu proteīna baltā fileja F'sh Peas eļļā 115g,189.1,12,1.4,9.5,1.7,8.9,1.1,34.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003975_PCE_LV",Produkti vegāniem un veģitāriešiem,3.99
