NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Cāļu mazās filejas Rimi 400g,103.0,1.3,0.4,0,0,22.7,0.1,6.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813048_PCE_LV",Gaļas produkti,2.69
Cāļu krūtiņas filejas Rimi 500g,103.0,1.7,0.5,0,0,21.9,0.1,6.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813042_PCE_LV",Gaļas produkti,3.19
Cāļu krūtiņas filejas Rimi kg,125.0,3.6,1,0,0,23.2,0.2,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812523_KGM_LV",Gaļas produkti,5.99
Cāļu stilbi Rimi 500g,120.0,5.2,1.3,0,0,18.3,0.1,3.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812282_PCE_LV",Gaļas produkti,1.95
Liellopa maltā gaļa Rimi 400g,197.4,14.5,6.4,0,0,17,0.4,7.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814144_PCE_LV",Gaļas produkti,2.99
Cāļu šķiņķi Rimi atkauloti bez ādas kg,146.0,8,0,0.5,0.5,18,0.2,5.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810482_KGM_LV",Gaļas produkti,5.69
Tītara maltās gaļas masa Rimi 500g,150.1,8.8,2.7,0,0,17.8,1.6,5.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813665_PCE_LV",Gaļas produkti,2.89
Fileja tītara gaļas šķēlēs 105g,84.6,1,0.4,0.8,0.5,20,0,18.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_224030_PCE_LV",Gaļas produkti,1.99
Cīsiņi minī ekspress vārīti 450g,249.3,21.8,7,1.6,0.1,11.4,1.6,5.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_936107_PCE_LV",Gaļas produkti,2.69
Jauktā maltā gaļa Rimi 500g,284.9,24,9.8,0,0,17.1,0.1,7.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809262_PCE_LV",Gaļas produkti,3.69
Tītara šķiņķis Rimi atkaulots bez ādas fasēts kg,130.7,5.6,2.3,0,0,20,0.2,7.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809474_KGM_LV",Gaļas produkti,7.49
Maltā cūkgaļa Rimi 500gr,242.1,18.9,7,0,0,17.9,0.4,5.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809278_PCE_LV",Gaļas produkti,2.99
Cūkgaļa pīrāgiem kubikos kūpināta 350g,374.3,36.2,14,1,0.9,12.3,2.1,7.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_275383_PCE_LV",Gaļas produkti,2.59
Cāļu šķiņķi Rimi 500g,204.1,15.3,3.9,0,0,16.6,0.1,3.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812281_PCE_LV",Gaļas produkti,1.79
Cālis Ķekava A kategorijas atdzesēts fasēts kg,156.1,8.8,2.2,0,0,19,0.1,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_961876_KGM_LV",Gaļas produkti,4.99
Atkauloti cāļu šķiņķi bez ādas Rimi 500g,125.5,6,1.5,0,0,17.8,0,5.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814247_PCE_LV",Gaļas produkti,2.79
Cāļa krūtiņas mazā fileja kg,103.0,1.3,0.4,0,0,22.7,0.1,5.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810980_KGM_LV",Gaļas produkti,5.69
Siera salāti ar ķiplokiem 400g,343.2,31.5,8.8,2.6,1.8,13.3,1,9.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000131_PCE_LV",Gaļas produkti,3.79
Cāļa aknas RIMI Smart 450g,112.1,3.8,1.5,0,0,19.3,0.1,2.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813022_PCE_LV",Gaļas produkti,1.08
Desa doktora Rīgas miesnieks šķēlēs 190g,233.0,19,7.8,4,2.1,12,2,7.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_215377_PCE_LV",Gaļas produkti,1.35
Desa doktora Rīgas miesnieks ekstra kg,147.2,12,4.2,1.1,1,9,1.6,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_265197_KGM_LV",Gaļas produkti,5.99
Cīsiņi Bērnu augstākā labuma dabīgā apvalkā kg,330.5,30.5,10,4.5,0.4,9.3,1.8,8.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_213076_KGM_LV",Gaļas produkti,8.39
Cāļa šķiņķi Ķekava A kat svaigie aizsarg atmosfērā 500g,203.6,15,3.9,0,0,17,0.1,5.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_986351_PCE_LV",Gaļas produkti,2.79
Karbonāde Gurmānu kg,166.1,10.5,4,1.8,0.8,14,2.3,8.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_978807_KG_LV",Gaļas produkti,8.99
Liellopu aknu pastēte stikla burciņā 180g,271.7,24.3,0,2.7,0,11.3,0,9.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_282415_PCE_LV",Gaļas produkti,1.75
Doktordesa augstākā labuma kg,253.1,22,7.4,1.3,1.1,13.1,2.3,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_287856_KGM_LV",Gaļas produkti,5.99
Tunča gabaliņi Rimi savā sulā 185g/130g,109.9,0.6,0.2,0.1,0,25.6,1,14.54,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803886_PCE_LV",Gaļas produkti,1.89
Bekons Rakvere amerikāņu gaumē auksti kūpināts šķēlēs 150g,270.8,25,10,0,0,13,0,10.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_903641_PCE_LV",Gaļas produkti,1.59
Cāļa stilbi Rimi GreatLife bez locītavas 550g,120.0,5.2,1.3,0,0,18.3,0.1,4.35,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811285_PCE_LV",Gaļas produkti,2.39
Atkauloti cāļu šķiņķi Rimi GreatLife bez ādas 500g,132.4,6.8,3.6,0,0,17.8,0.2,7.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811260_PCE_LV",Gaļas produkti,3.79
Vistas pastēte Lido 120g,373.1,38,13.7,0.9,0.4,8.3,2.1,9.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_210719_PCE_LV",Gaļas produkti,1.19
Maltā cūkgaļa kg,242.4,19.5,7.7,0,0,17.2,0.1,5.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807859_KGM_LV",Gaļas produkti,5.89
Salami Vasaļu vārīta šķēlēs 105g,376.7,30.7,0,5.1,0,20,0,14.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_202745_PCE_LV",Gaļas produkti,1.48
Laša fileja Rimi auksti kūpināta 500g,224.9,14.7,2.5,0.5,0.5,23,2.4,21.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812985_PCE_LV",Gaļas produkti,10.99
Tītara krūtiņas filejas maltā gaļa Rimi atdzesēta 500g,102.5,1,0.5,0.5,0.5,23,0.9,7.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815755_PCE_LV",Gaļas produkti,3.99
Siera salāti ar ķiplokiem 200g,343.2,31.5,8.8,2.6,1.8,13.3,1,9.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000132_PCE_LV",Gaļas produkti,1.99
"Liellopa gaļas lāpstiņa Rimi bez kaula, atdzesēta kg",141.0,7,3.5,0.2,0,20,0.5,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814343_KGM_LV",Gaļas produkti,9.99
Vītināts šķinķis Serrano šķēles 250g,220.6,12,4.8,0.2,0,28,5,23.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_940951_PCE_LV",Gaļas produkti,5.99
Cāļa maltā gaļa Rimi 400g,150.3,8.2,2.5,0.5,0.5,19,0.2,7.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813989_PCE_LV",Gaļas produkti,2.99
Liellopu aknu pastēte Lido svētku 120g,359.2,35,12.7,1.9,0.2,10,1.8,9.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_210720_PCE_LV",Gaļas produkti,1.19
Malta masa cāļa filejas Ķekava 450g,168.7,11.5,3.2,0.8,0.1,16.1,1.2,6.64,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_987816_PCE_LV",Gaļas produkti,2.99
Foreļu ikri Sudrablīnis stikla burciņā 100g,181.2,7.1,0,4,0,25.3,0,111.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_275453_PCE_LV",Gaļas produkti,11.19
Cāļa cepetis Ķekava īpašā svētku marinādē vakuumā kg,125.0,6.9,1.8,0.8,0.4,15,1.2,6.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_982072_KGM_LV",Gaļas produkti,6.99
Siļķes fileja tradicionālā 240g/190g,168.0,13,2.5,0.6,0.6,12,4.5,15.21,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_201469_PCE_LV",Gaļas produkti,2.89
Desa Artesan Fuet Selection by Rimi Spānija 160g,426.1,36,14.4,2.5,2.5,24,3,14.94,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803261_PCE_LV",Gaļas produkti,2.39
Surimi gaļa Viči snow crab 120g,79.8,0.6,0.1,10.4,4,8.8,1.5,19.5,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_272582_PCE_LV",Gaļas produkti,2.34
Gaļa Nākotne Saimnieka kg,446.9,44.3,19.9,0,0,12,1.6,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_266221_KGM_LV",Gaļas produkti,10.99
"Cāļu kājas Rimi svaigas, A šķira, kg",162.3,9.2,2.6,0,0,19.4,0.2,2.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813416_KGM_LV",Gaļas produkti,2.49
Pankūkas ar biezpiena pildījumu 6 gab. 420g,166.3,1.2,0.6,27.3,7.9,11,0.4,6.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_211721_PCE_LV",Gaļas produkti,2.69
Desa Doktora cāļa gaļas vakuumā 350g,256.0,24,4.2,0.2,0.1,9,2.1,7.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_945796_PCE_LV",Gaļas produkti,2.69
Cūkgaļa gulašam Rimi 390g,175.9,10.3,3.8,0,0,20.7,0.2,5.1,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812478_PCE_LV",Gaļas produkti,1.99
Cīsiņi Rakveres 900g,224.2,18,7.6,3,0.4,13,1.8,6.66,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_294585_PCE_LV",Gaļas produkti,5.99
"Pankūkas Rimi ar liellopu gaļu 4gab x 90g, 360g",255.3,12.7,3.9,22,2,12.7,0.9,10.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813954_PCE_LV",Gaļas produkti,3.69
Cāļu pusspārni lieliskie 500g,156.1,10.6,0,0,0,15.1,0,7.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_266547_PCE_LV",Gaļas produkti,3.99
Desa Noo Cepeškungs sviestmaižu pusžāvēta šķēlēs 135g,327.7,28,13,2.2,1.2,15,2.2,12.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_204618_PCE_LV",Gaļas produkti,1.75
Surimi nūjiņas Viči snow crab dzesētas 250g,80.5,0.6,0.1,10.6,4,8.8,1.5,15.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_253033_PCE_LV",Gaļas produkti,3.99
Atlantijas laša fileja Rimi auksti kūpināta 100g,192.2,13,2.6,0,0,19,3,39.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810344_PCE_LV",Gaļas produkti,3.99
Bekons amerikāņu gaumē auksti kūpināts 3x150g,270.8,25,10,0.5,0.5,13,2.5,11.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_917598_PCE_LV",Gaļas produkti,4.99
Cāļa rulete Filejas Ķekava karsti kūpināta kg,85.1,2.2,0.6,3.8,1.6,12,2.4,10.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_211865_KGM_LV",Gaļas produkti,10.79
Liellopu aknu pastēte fasēta kg,222.0,7.3,7.3,3.3,1.4,17.4,1.4,4.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_924336_KGM_LV",Gaļas produkti,4.59
Cāļa stilbi Ķekava A kategorija svaigi fasēti kg,120.0,5.2,1.3,0,0,18,0.1,2.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_976623_KGM_LV",Gaļas produkti,2.89
Desa Lido Ekstra vārīta 320g,245.7,22,8.5,2,0.5,11,1.8,12.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003672_PCE_LV",Gaļas produkti,3.99
Surimi nūjiņas Viči classic dzesētas 300g,112.6,3.2,0.3,13.2,2.9,8.2,1.3,11.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_202449_PCE_LV",Gaļas produkti,3.49
Laša fileja RIMI bez ādas un asakām 500g,222.8,16,3,0,0,20,0.1,29.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807669_PCE_LV",Gaļas produkti,14.99
Salāti rasols 400g,170.7,14.1,1.7,6.6,2.3,4.8,0.8,6.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000137_PCE_LV",Gaļas produkti,2.69
Humoss Rimi Planet ar karamelizētiem sīpoliem 180g,270.1,20.3,2,13.4,5.6,5.2,0.8,11.94,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813670_PCE_LV",Gaļas produkti,2.15
Cāļa muguras Ķekava 500g,316.0,30,10,0,0,12,0,1.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_968253_PCE_LV",Gaļas produkti,0.79
Cīsiņi Rakveres 500g,224.2,18,7.6,3,0.4,13,1.8,6.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_210874_PCE_LV",Gaļas produkti,3.29
Aknu pastēte Rakvere ar saldo krējumu cepta 200g,298.8,24,9,8,3,12,1.8,7.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_912580_PCE_LV",Gaļas produkti,1.59
Karbonāde Nākotne kūpināta kg,68.1,1.3,0.5,0,0,14,1.7,10.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_275348_KGM_LV",Gaļas produkti,10.59
Cālis Rimi fasēts kg,181.4,12.6,3.4,0.4,0,16.8,0.2,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803354_KGM_LV",Gaļas produkti,2.99
Cūkgaļas desiņas Kabanos Rimi 440g,464.4,38,15,7.8,2.2,23,3.4,9.07,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_996242_PCE_LV",Gaļas produkti,3.99
Cāļa kakli RIMi Smart 450g,152.0,10,3.6,0,0,15.3,0.1,1.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813021_PCE_LV",Gaļas produkti,0.89
Liellopa strogonovs Rimi 400g,116.9,3.6,1.7,0,0,20.9,0.2,13.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814586_PCE_LV",Gaļas produkti,5.29
Desa doktora Ādaži dūmota 400g,175.0,12.7,4.3,3.1,1.4,12.1,2.3,6.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_299060_PCE_LV",Gaļas produkti,2.79
Cāļa filejas rulete RM šķēlēs 100g,93.7,1,0,1.9,0.5,19,1.9,16.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_998052_PCE_LV",Gaļas produkti,1.69
Cūkgaļas karbonāde Rimi bez kaula šķēlēs 310g,175.2,10.3,3.8,0,0,20.7,0.2,8.68,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_289376_PCE_LV",Gaļas produkti,2.69
Siļķe kažokā 400g,196.5,17,1.6,8.3,3.6,3.1,0.7,7.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000162_PCE_LV",Gaļas produkti,2.99
"Pankūkas Rimi ar sieru un šķiņķi 4gab x 90g, 360g",246.2,11.9,3.6,22.5,2.9,11.2,1.3,9.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813952_PCE_LV",Gaļas produkti,3.49
Tītara gabaliņi Gulašam Rimi 450g,0.0,8.1,3.4,0,0,21.3,0.2,7.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813920_PCE_LV",Gaļas produkti,3.39
Cīsiņi De Lukss bērniem 300g,307.6,27.1,11.4,2.6,0.7,13.6,1.2,10.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_292123_PCE_LV",Gaļas produkti,3.29
Cāļu stilbi bez locītavas svaigi A šķira kg,120.0,5.2,1.3,0,0,18.3,0.1,4.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810979_KGM_LV",Gaļas produkti,4.29
Cūkas cauraudzis Mājas gaumē kūpināts kg,546.4,57.1,25.7,0,0,8,2.2,11.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_970671_KGM_LV",Gaļas produkti,11.99
Desiņas Cepamās ar sieru 400g,226.8,20,7.2,0.7,0.7,11.4,1.8,9.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_293931_PCE_LV",Gaļas produkti,3.79
Mencu aknas Rimi 115g,620.9,58.8,9.3,3.6,0,4.8,0.7,19.91,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810380_PCE_LV",Gaļas produkti,2.29
Tītara fileja Rimi svaiga A šķira fasēta kg,112.1,1.2,0.6,0,0,25,0.1,8.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809473_KGM_LV",Gaļas produkti,8.49
Marinētu olīvu asorti 250g,196.5,17.5,3.7,5.7,3.7,4.6,3.2,15.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000102_PCE_LV",Gaļas produkti,3.99
Cūkas karbonāde Rimi šķēlēs karsti kūpināta 100g,98.0,2.6,1.1,0,0,18.4,2,17.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803369_PCE_LV",Gaļas produkti,1.79
Cīsiņi Rēzeknes gaļas kombināts tītara gaļas vārīti 300g,151.1,9.4,2.8,2.3,0.5,14.4,2.4,11.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974124_PCE_LV",Gaļas produkti,3.39
Doktordesa De Lukss vārīta 400g,263.6,23.2,5.8,1.2,0,12.6,1.8,8.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001170_PCE_LV",Gaļas produkti,3.39
